UserID,LoginTime,LogoutTime,IP_Address,DeviceType,Location,FailedLoginAttempts,SessionDuration,ResourceAccessed,CLASS_LABEL
1015,2025-01-11 11:00:00,2025-01-11 12:00:00,192.168.1.1,Tablet,USA,4,19,Settings,0
1096,2025-01-11 12:00:00,2025-01-11 13:00:00,172.16.0.1,Mobile,India,2,83,Admin,0
1072,2025-01-11 13:00:00,2025-01-11 14:00:00,192.168.1.1,Desktop,India,2,67,Dashboard,0
1058,2025-01-11 14:00:00,2025-01-11 15:00:00,192.168.1.1,Mobile,Germany,0,43,Admin,0
1069,2025-01-11 15:00:00,2025-01-11 16:00:00,192.168.1.1,Mobile,USA,2,17,Settings,0
1079,2025-01-11 16:00:00,2025-01-11 17:00:00,10.0.0.1,Mobile,India,1,85,Settings,0
1092,2025-01-11 17:00:00,2025-01-11 18:00:00,192.168.1.1,Tablet,Germany,0,36,Files,0
1002,2025-01-11 18:00:00,2025-01-11 19:00:00,192.168.1.1,Mobile,Germany,1,13,Admin,0
1019,2025-01-11 19:00:00,2025-01-11 20:00:00,10.0.0.1,Mobile,USA,4,44,Dashboard,0
1058,2025-01-11 20:00:00,2025-01-11 21:00:00,192.168.1.1,Mobile,USA,3,24,Admin,0
1035,2025-01-11 21:00:00,2025-01-11 22:00:00,172.16.0.1,Desktop,Germany,4,94,Admin,0
1018,2025-01-11 22:00:00,2025-01-11 23:00:00,172.16.0.1,Desktop,India,3,95,Dashboard,0
1089,2025-01-11 23:00:00,2025-01-12 00:00:00,192.168.1.1,Tablet,Germany,4,89,Admin,0
1066,2025-01-12 00:00:00,2025-01-12 01:00:00,10.0.0.1,Tablet,USA,2,86,Dashboard,0
1018,2025-01-12 01:00:00,2025-01-12 02:00:00,172.16.0.1,Desktop,India,1,81,Dashboard,0
1019,2025-01-12 02:00:00,2025-01-12 03:00:00,10.0.0.1,Tablet,India,3,84,Admin,1
1095,2025-01-12 03:00:00,2025-01-12 04:00:00,10.0.0.1,Desktop,Germany,0,77,Admin,0
1070,2025-01-12 04:00:00,2025-01-12 05:00:00,172.16.0.1,Mobile,USA,1,67,Settings,1
1051,2025-01-12 05:00:00,2025-01-12 06:00:00,10.0.0.1,Mobile,Germany,0,80,Settings,0
1032,2025-01-12 06:00:00,2025-01-12 07:00:00,172.16.0.1,Tablet,Germany,1,48,Files,0
1039,2025-01-12 07:00:00,2025-01-12 08:00:00,10.0.0.1,Desktop,Germany,1,42,Files,0
1038,2025-01-12 08:00:00,2025-01-12 09:00:00,172.16.0.1,Desktop,India,4,87,Admin,1
1081,2025-01-12 09:00:00,2025-01-12 10:00:00,192.168.1.1,Tablet,India,3,64,Dashboard,0
1000,2025-01-12 10:00:00,2025-01-12 11:00:00,172.16.0.1,Desktop,USA,3,75,Files,0
1010,2025-01-12 11:00:00,2025-01-12 12:00:00,172.16.0.1,Mobile,USA,1,103,Admin,0
1091,2025-01-12 12:00:00,2025-01-12 13:00:00,172.16.0.1,Tablet,Germany,2,52,Files,0
1056,2025-01-12 13:00:00,2025-01-12 14:00:00,172.16.0.1,Tablet,Germany,2,22,Dashboard,0
1088,2025-01-12 14:00:00,2025-01-12 15:00:00,10.0.0.1,Desktop,Germany,0,20,Admin,0
1049,2025-01-12 15:00:00,2025-01-12 16:00:00,192.168.1.1,Tablet,USA,0,59,Dashboard,0
1022,2025-01-12 16:00:00,2025-01-12 17:00:00,172.16.0.1,Desktop,India,4,43,Admin,0
1030,2025-01-12 17:00:00,2025-01-12 18:00:00,10.0.0.1,Desktop,India,1,72,Files,0
1093,2025-01-12 18:00:00,2025-01-12 19:00:00,192.168.1.1,Desktop,Germany,0,63,Settings,0
1041,2025-01-12 19:00:00,2025-01-12 20:00:00,192.168.1.1,Desktop,Germany,0,93,Files,0
1098,2025-01-12 20:00:00,2025-01-12 21:00:00,192.168.1.1,Desktop,Germany,1,100,Files,0
1006,2025-01-12 21:00:00,2025-01-12 22:00:00,192.168.1.1,Tablet,Germany,4,66,Settings,0
1015,2025-01-12 22:00:00,2025-01-12 23:00:00,172.16.0.1,Mobile,USA,0,108,Settings,0
1089,2025-01-12 23:00:00,2025-01-13 00:00:00,172.16.0.1,Mobile,India,4,17,Admin,0
1059,2025-01-13 00:00:00,2025-01-13 01:00:00,10.0.0.1,Tablet,Germany,3,113,Admin,0
1001,2025-01-13 01:00:00,2025-01-13 02:00:00,10.0.0.1,Tablet,USA,4,85,Dashboard,0
1000,2025-01-13 02:00:00,2025-01-13 03:00:00,10.0.0.1,Mobile,Germany,2,117,Dashboard,0
1047,2025-01-13 03:00:00,2025-01-13 04:00:00,192.168.1.1,Mobile,Germany,2,105,Files,0
1011,2025-01-13 04:00:00,2025-01-13 05:00:00,192.168.1.1,Mobile,India,4,10,Settings,0
1068,2025-01-13 05:00:00,2025-01-13 06:00:00,172.16.0.1,Mobile,Germany,2,87,Dashboard,0
1036,2025-01-13 06:00:00,2025-01-13 07:00:00,192.168.1.1,Mobile,India,3,81,Files,0
1031,2025-01-13 07:00:00,2025-01-13 08:00:00,192.168.1.1,Desktop,India,1,64,Settings,0
1008,2025-01-13 08:00:00,2025-01-13 09:00:00,192.168.1.1,Tablet,India,2,94,Admin,0
1098,2025-01-13 09:00:00,2025-01-13 10:00:00,10.0.0.1,Desktop,USA,2,18,Files,0
1018,2025-01-13 10:00:00,2025-01-13 11:00:00,10.0.0.1,Mobile,USA,4,99,Admin,1
1047,2025-01-13 11:00:00,2025-01-13 12:00:00,172.16.0.1,Mobile,India,3,58,Dashboard,0
1079,2025-01-13 12:00:00,2025-01-13 13:00:00,192.168.1.1,Mobile,Germany,1,8,Dashboard,0
1002,2025-01-13 13:00:00,2025-01-13 14:00:00,192.168.1.1,Desktop,India,4,43,Settings,0
1019,2025-01-13 14:00:00,2025-01-13 15:00:00,172.16.0.1,Desktop,Germany,4,76,Files,0
1023,2025-01-13 15:00:00,2025-01-13 16:00:00,192.168.1.1,Mobile,India,3,29,Admin,0
1053,2025-01-13 16:00:00,2025-01-13 17:00:00,192.168.1.1,Desktop,Germany,1,81,Settings,0
1032,2025-01-13 17:00:00,2025-01-13 18:00:00,10.0.0.1,Desktop,USA,3,36,Dashboard,0
1023,2025-01-13 18:00:00,2025-01-13 19:00:00,172.16.0.1,Mobile,Germany,1,63,Dashboard,0
1074,2025-01-13 19:00:00,2025-01-13 20:00:00,172.16.0.1,Desktop,India,3,106,Files,0
1071,2025-01-13 20:00:00,2025-01-13 21:00:00,172.16.0.1,Tablet,USA,4,67,Admin,0
1035,2025-01-13 21:00:00,2025-01-13 22:00:00,172.16.0.1,Tablet,Germany,4,42,Files,0
1037,2025-01-13 22:00:00,2025-01-13 23:00:00,10.0.0.1,Tablet,Germany,0,96,Admin,0
1083,2025-01-13 23:00:00,2025-01-14 00:00:00,10.0.0.1,Tablet,Germany,2,57,Admin,0
1098,2025-01-14 00:00:00,2025-01-14 01:00:00,192.168.1.1,Mobile,Germany,3,98,Files,0
1088,2025-01-14 01:00:00,2025-01-14 02:00:00,192.168.1.1,Mobile,Germany,0,71,Settings,0
1098,2025-01-14 02:00:00,2025-01-14 03:00:00,192.168.1.1,Mobile,USA,2,32,Files,1
1024,2025-01-14 03:00:00,2025-01-14 04:00:00,192.168.1.1,Tablet,USA,3,7,Files,0
1092,2025-01-14 04:00:00,2025-01-14 05:00:00,10.0.0.1,Tablet,USA,1,113,Dashboard,0
1017,2025-01-14 05:00:00,2025-01-14 06:00:00,172.16.0.1,Desktop,USA,2,102,Dashboard,0
1081,2025-01-14 06:00:00,2025-01-14 07:00:00,10.0.0.1,Desktop,India,4,84,Files,0
1065,2025-01-14 07:00:00,2025-01-14 08:00:00,192.168.1.1,Tablet,USA,0,26,Files,0
1053,2025-01-14 08:00:00,2025-01-14 09:00:00,10.0.0.1,Tablet,Germany,2,100,Dashboard,0
1034,2025-01-14 09:00:00,2025-01-14 10:00:00,172.16.0.1,Tablet,Germany,2,42,Admin,0
1079,2025-01-14 10:00:00,2025-01-14 11:00:00,172.16.0.1,Tablet,USA,4,76,Files,0
1060,2025-01-14 11:00:00,2025-01-14 12:00:00,10.0.0.1,Desktop,Germany,3,76,Settings,0
1040,2025-01-14 12:00:00,2025-01-14 13:00:00,10.0.0.1,Tablet,USA,1,66,Settings,0
1099,2025-01-14 13:00:00,2025-01-14 14:00:00,10.0.0.1,Desktop,Germany,4,61,Settings,0
1032,2025-01-14 14:00:00,2025-01-14 15:00:00,192.168.1.1,Tablet,India,1,10,Files,0
1067,2025-01-14 15:00:00,2025-01-14 16:00:00,10.0.0.1,Tablet,India,3,82,Admin,0
1032,2025-01-14 16:00:00,2025-01-14 17:00:00,10.0.0.1,Tablet,USA,2,36,Admin,0
1013,2025-01-14 17:00:00,2025-01-14 18:00:00,10.0.0.1,Desktop,USA,1,103,Dashboard,0
1020,2025-01-14 18:00:00,2025-01-14 19:00:00,172.16.0.1,Desktop,USA,0,14,Files,0
1047,2025-01-14 19:00:00,2025-01-14 20:00:00,172.16.0.1,Mobile,Germany,0,7,Admin,0
1019,2025-01-14 20:00:00,2025-01-14 21:00:00,192.168.1.1,Tablet,USA,4,63,Files,0
1007,2025-01-14 21:00:00,2025-01-14 22:00:00,192.168.1.1,Mobile,India,3,80,Dashboard,0
1006,2025-01-14 22:00:00,2025-01-14 23:00:00,172.16.0.1,Mobile,Germany,4,53,Dashboard,0
1066,2025-01-14 23:00:00,2025-01-15 00:00:00,172.16.0.1,Desktop,USA,4,63,Dashboard,0
1016,2025-01-15 00:00:00,2025-01-15 01:00:00,172.16.0.1,Desktop,Germany,4,35,Settings,0
1032,2025-01-15 01:00:00,2025-01-15 02:00:00,10.0.0.1,Mobile,Germany,0,97,Files,0
1047,2025-01-15 02:00:00,2025-01-15 03:00:00,10.0.0.1,Tablet,USA,0,73,Dashboard,0
1075,2025-01-15 03:00:00,2025-01-15 04:00:00,172.16.0.1,Desktop,Germany,4,66,Files,0
1058,2025-01-15 04:00:00,2025-01-15 05:00:00,10.0.0.1,Tablet,India,0,56,Settings,0
1085,2025-01-15 05:00:00,2025-01-15 06:00:00,10.0.0.1,Tablet,India,3,93,Settings,0
1021,2025-01-15 06:00:00,2025-01-15 07:00:00,192.168.1.1,Mobile,Germany,4,45,Dashboard,0
1029,2025-01-15 07:00:00,2025-01-15 08:00:00,172.16.0.1,Mobile,USA,0,35,Dashboard,0
1037,2025-01-15 08:00:00,2025-01-15 09:00:00,172.16.0.1,Mobile,Germany,1,89,Admin,0
1050,2025-01-15 09:00:00,2025-01-15 10:00:00,10.0.0.1,Mobile,India,4,88,Files,0
1053,2025-01-15 10:00:00,2025-01-15 11:00:00,172.16.0.1,Desktop,Germany,4,107,Dashboard,0
1007,2025-01-15 11:00:00,2025-01-15 12:00:00,192.168.1.1,Desktop,Germany,3,26,Admin,1
1026,2025-01-15 12:00:00,2025-01-15 13:00:00,192.168.1.1,Mobile,India,2,8,Files,1
1026,2025-01-15 13:00:00,2025-01-15 14:00:00,192.168.1.1,Desktop,Germany,2,17,Dashboard,0
1097,2025-01-15 14:00:00,2025-01-15 15:00:00,172.16.0.1,Mobile,Germany,3,49,Admin,0
1020,2025-01-15 15:00:00,2025-01-15 16:00:00,172.16.0.1,Tablet,USA,3,46,Admin,0
1029,2025-01-15 16:00:00,2025-01-15 17:00:00,172.16.0.1,Tablet,USA,3,118,Files,0
1096,2025-01-15 17:00:00,2025-01-15 18:00:00,172.16.0.1,Tablet,India,2,53,Admin,0
1027,2025-01-15 18:00:00,2025-01-15 19:00:00,172.16.0.1,Mobile,India,3,24,Files,0
1063,2025-01-15 19:00:00,2025-01-15 20:00:00,192.168.1.1,Tablet,India,0,81,Files,0
1096,2025-01-15 20:00:00,2025-01-15 21:00:00,10.0.0.1,Desktop,USA,4,85,Files,0
1068,2025-01-15 21:00:00,2025-01-15 22:00:00,192.168.1.1,Tablet,India,4,58,Settings,1
1060,2025-01-15 22:00:00,2025-01-15 23:00:00,172.16.0.1,Tablet,India,1,40,Admin,0
1047,2025-01-15 23:00:00,2025-01-16 00:00:00,192.168.1.1,Tablet,India,1,101,Files,0
1018,2025-01-16 00:00:00,2025-01-16 01:00:00,172.16.0.1,Desktop,USA,4,5,Dashboard,0
1003,2025-01-16 01:00:00,2025-01-16 02:00:00,172.16.0.1,Mobile,Germany,0,19,Settings,0
1034,2025-01-16 02:00:00,2025-01-16 03:00:00,192.168.1.1,Desktop,India,2,81,Settings,0
1063,2025-01-16 03:00:00,2025-01-16 04:00:00,172.16.0.1,Mobile,Germany,2,21,Admin,0
1048,2025-01-16 04:00:00,2025-01-16 05:00:00,10.0.0.1,Mobile,India,0,28,Files,0
1016,2025-01-16 05:00:00,2025-01-16 06:00:00,172.16.0.1,Tablet,Germany,2,62,Admin,0
1043,2025-01-16 06:00:00,2025-01-16 07:00:00,10.0.0.1,Mobile,USA,3,76,Settings,0
1091,2025-01-16 07:00:00,2025-01-16 08:00:00,10.0.0.1,Desktop,USA,4,118,Files,0
1029,2025-01-16 08:00:00,2025-01-16 09:00:00,172.16.0.1,Desktop,India,4,95,Dashboard,0
1092,2025-01-16 09:00:00,2025-01-16 10:00:00,192.168.1.1,Mobile,Germany,0,113,Files,0
1045,2025-01-16 10:00:00,2025-01-16 11:00:00,10.0.0.1,Tablet,USA,2,27,Settings,0
1005,2025-01-16 11:00:00,2025-01-16 12:00:00,192.168.1.1,Tablet,India,1,50,Dashboard,0
1098,2025-01-16 12:00:00,2025-01-16 13:00:00,10.0.0.1,Desktop,India,1,76,Files,0
1036,2025-01-16 13:00:00,2025-01-16 14:00:00,172.16.0.1,Tablet,USA,2,12,Dashboard,0
1023,2025-01-16 14:00:00,2025-01-16 15:00:00,172.16.0.1,Mobile,USA,1,63,Dashboard,0
1092,2025-01-16 15:00:00,2025-01-16 16:00:00,10.0.0.1,Mobile,India,0,94,Settings,0
1045,2025-01-16 16:00:00,2025-01-16 17:00:00,172.16.0.1,Desktop,Germany,0,115,Dashboard,0
1052,2025-01-16 17:00:00,2025-01-16 18:00:00,10.0.0.1,Mobile,Germany,2,63,Admin,0
1094,2025-01-16 18:00:00,2025-01-16 19:00:00,172.16.0.1,Desktop,Germany,1,17,Settings,0
1098,2025-01-16 19:00:00,2025-01-16 20:00:00,192.168.1.1,Mobile,India,0,43,Admin,0
1059,2025-01-16 20:00:00,2025-01-16 21:00:00,172.16.0.1,Desktop,USA,0,105,Dashboard,0
1096,2025-01-16 21:00:00,2025-01-16 22:00:00,192.168.1.1,Tablet,India,3,117,Admin,0
1062,2025-01-16 22:00:00,2025-01-16 23:00:00,172.16.0.1,Mobile,USA,3,32,Files,0
1084,2025-01-16 23:00:00,2025-01-17 00:00:00,192.168.1.1,Mobile,Germany,0,93,Dashboard,0
1031,2025-01-17 00:00:00,2025-01-17 01:00:00,172.16.0.1,Desktop,Germany,2,65,Files,0
1086,2025-01-17 01:00:00,2025-01-17 02:00:00,192.168.1.1,Desktop,USA,4,20,Admin,0
1032,2025-01-17 02:00:00,2025-01-17 03:00:00,10.0.0.1,Mobile,USA,4,6,Files,0
1066,2025-01-17 03:00:00,2025-01-17 04:00:00,10.0.0.1,Desktop,India,0,86,Dashboard,0
1017,2025-01-17 04:00:00,2025-01-17 05:00:00,192.168.1.1,Mobile,Germany,0,21,Files,0
1024,2025-01-17 05:00:00,2025-01-17 06:00:00,172.16.0.1,Tablet,India,0,34,Admin,0
1094,2025-01-17 06:00:00,2025-01-17 07:00:00,192.168.1.1,Desktop,India,2,107,Admin,0
1053,2025-01-17 07:00:00,2025-01-17 08:00:00,172.16.0.1,Mobile,India,3,17,Admin,0
1057,2025-01-17 08:00:00,2025-01-17 09:00:00,10.0.0.1,Tablet,Germany,0,100,Dashboard,0
1066,2025-01-17 09:00:00,2025-01-17 10:00:00,172.16.0.1,Tablet,India,0,118,Admin,0
1045,2025-01-17 10:00:00,2025-01-17 11:00:00,10.0.0.1,Mobile,India,1,97,Dashboard,0
1023,2025-01-17 11:00:00,2025-01-17 12:00:00,172.16.0.1,Desktop,India,2,114,Files,0
1031,2025-01-17 12:00:00,2025-01-17 13:00:00,172.16.0.1,Mobile,India,0,98,Admin,0
1046,2025-01-17 13:00:00,2025-01-17 14:00:00,172.16.0.1,Tablet,India,1,86,Files,0
1085,2025-01-17 14:00:00,2025-01-17 15:00:00,192.168.1.1,Mobile,India,4,17,Settings,0
1022,2025-01-17 15:00:00,2025-01-17 16:00:00,192.168.1.1,Desktop,Germany,0,47,Files,0
1065,2025-01-17 16:00:00,2025-01-17 17:00:00,10.0.0.1,Tablet,India,0,89,Settings,0
1026,2025-01-17 17:00:00,2025-01-17 18:00:00,10.0.0.1,Mobile,USA,1,98,Files,0
1001,2025-01-17 18:00:00,2025-01-17 19:00:00,192.168.1.1,Desktop,India,2,25,Dashboard,0
1089,2025-01-17 19:00:00,2025-01-17 20:00:00,10.0.0.1,Tablet,India,0,116,Files,0
1016,2025-01-17 20:00:00,2025-01-17 21:00:00,192.168.1.1,Desktop,Germany,4,59,Dashboard,0
1032,2025-01-17 21:00:00,2025-01-17 22:00:00,172.16.0.1,Tablet,Germany,0,85,Dashboard,0
1008,2025-01-17 22:00:00,2025-01-17 23:00:00,10.0.0.1,Mobile,USA,4,44,Admin,0
1042,2025-01-17 23:00:00,2025-01-18 00:00:00,10.0.0.1,Desktop,USA,3,87,Dashboard,0
1047,2025-01-18 00:00:00,2025-01-18 01:00:00,192.168.1.1,Tablet,Germany,3,19,Settings,0
1038,2025-01-18 01:00:00,2025-01-18 02:00:00,10.0.0.1,Desktop,Germany,4,77,Admin,0
1092,2025-01-18 02:00:00,2025-01-18 03:00:00,10.0.0.1,Desktop,India,2,56,Admin,0
1041,2025-01-18 03:00:00,2025-01-18 04:00:00,172.16.0.1,Mobile,Germany,0,78,Files,0
1025,2025-01-18 04:00:00,2025-01-18 05:00:00,10.0.0.1,Desktop,USA,0,112,Dashboard,0
1098,2025-01-18 05:00:00,2025-01-18 06:00:00,172.16.0.1,Tablet,India,3,99,Dashboard,1
1049,2025-01-18 06:00:00,2025-01-18 07:00:00,192.168.1.1,Tablet,USA,4,57,Settings,0
1024,2025-01-18 07:00:00,2025-01-18 08:00:00,10.0.0.1,Tablet,India,0,91,Files,0
1023,2025-01-18 08:00:00,2025-01-18 09:00:00,172.16.0.1,Tablet,Germany,0,56,Files,0
1012,2025-01-18 09:00:00,2025-01-18 10:00:00,192.168.1.1,Mobile,USA,2,34,Admin,0
1059,2025-01-18 10:00:00,2025-01-18 11:00:00,10.0.0.1,Desktop,India,1,37,Admin,0
1006,2025-01-18 11:00:00,2025-01-18 12:00:00,192.168.1.1,Mobile,India,3,61,Admin,0
1056,2025-01-18 12:00:00,2025-01-18 13:00:00,10.0.0.1,Desktop,Germany,3,56,Settings,0
1035,2025-01-18 13:00:00,2025-01-18 14:00:00,192.168.1.1,Desktop,Germany,1,13,Settings,0
1044,2025-01-18 14:00:00,2025-01-18 15:00:00,192.168.1.1,Desktop,Germany,0,58,Admin,0
1019,2025-01-18 15:00:00,2025-01-18 16:00:00,172.16.0.1,Mobile,USA,2,115,Files,0
1064,2025-01-18 16:00:00,2025-01-18 17:00:00,192.168.1.1,Desktop,India,2,5,Settings,0
1007,2025-01-18 17:00:00,2025-01-18 18:00:00,10.0.0.1,Mobile,Germany,3,48,Files,0
1015,2025-01-18 18:00:00,2025-01-18 19:00:00,10.0.0.1,Tablet,USA,2,103,Files,0
1013,2025-01-18 19:00:00,2025-01-18 20:00:00,172.16.0.1,Tablet,USA,1,79,Dashboard,1
1075,2025-01-18 20:00:00,2025-01-18 21:00:00,10.0.0.1,Desktop,USA,0,102,Admin,0
1086,2025-01-18 21:00:00,2025-01-18 22:00:00,10.0.0.1,Mobile,Germany,1,84,Dashboard,0
1014,2025-01-18 22:00:00,2025-01-18 23:00:00,10.0.0.1,Tablet,Germany,4,13,Admin,0
1091,2025-01-18 23:00:00,2025-01-19 00:00:00,192.168.1.1,Mobile,India,3,36,Admin,0
1097,2025-01-19 00:00:00,2025-01-19 01:00:00,192.168.1.1,Mobile,India,2,19,Files,0
1065,2025-01-19 01:00:00,2025-01-19 02:00:00,10.0.0.1,Desktop,Germany,4,16,Admin,0
1031,2025-01-19 02:00:00,2025-01-19 03:00:00,172.16.0.1,Tablet,USA,2,101,Files,0
1086,2025-01-19 03:00:00,2025-01-19 04:00:00,192.168.1.1,Desktop,USA,0,113,Files,0
1062,2025-01-19 04:00:00,2025-01-19 05:00:00,172.16.0.1,Desktop,USA,0,82,Admin,0
1085,2025-01-19 05:00:00,2025-01-19 06:00:00,10.0.0.1,Tablet,India,0,61,Files,0
1050,2025-01-19 06:00:00,2025-01-19 07:00:00,10.0.0.1,Tablet,USA,2,12,Files,0
1024,2025-01-19 07:00:00,2025-01-19 08:00:00,192.168.1.1,Mobile,India,4,76,Files,1
1057,2025-01-19 08:00:00,2025-01-19 09:00:00,10.0.0.1,Tablet,India,0,31,Settings,0
1062,2025-01-19 09:00:00,2025-01-19 10:00:00,192.168.1.1,Mobile,USA,4,66,Files,0
1061,2025-01-19 10:00:00,2025-01-19 11:00:00,10.0.0.1,Mobile,USA,2,16,Settings,0
1021,2025-01-19 11:00:00,2025-01-19 12:00:00,10.0.0.1,Mobile,Germany,4,69,Settings,0
1057,2025-01-19 12:00:00,2025-01-19 13:00:00,192.168.1.1,Tablet,Germany,2,111,Files,0
1057,2025-01-19 13:00:00,2025-01-19 14:00:00,192.168.1.1,Desktop,USA,2,108,Files,0
1085,2025-01-19 14:00:00,2025-01-19 15:00:00,192.168.1.1,Mobile,India,3,46,Settings,0
1048,2025-01-19 15:00:00,2025-01-19 16:00:00,10.0.0.1,Desktop,India,2,66,Settings,0
1051,2025-01-19 16:00:00,2025-01-19 17:00:00,10.0.0.1,Desktop,India,2,119,Files,0
1041,2025-01-19 17:00:00,2025-01-19 18:00:00,172.16.0.1,Tablet,India,1,15,Files,0
1069,2025-01-19 18:00:00,2025-01-19 19:00:00,192.168.1.1,Desktop,India,0,107,Admin,0
1014,2025-01-19 19:00:00,2025-01-19 20:00:00,10.0.0.1,Desktop,Germany,3,47,Settings,0
1053,2025-01-19 20:00:00,2025-01-19 21:00:00,10.0.0.1,Tablet,USA,3,99,Settings,0
1059,2025-01-19 21:00:00,2025-01-19 22:00:00,192.168.1.1,Mobile,Germany,3,21,Admin,0
1096,2025-01-19 22:00:00,2025-01-19 23:00:00,172.16.0.1,Desktop,India,1,101,Settings,0
1007,2025-01-19 23:00:00,2025-01-20 00:00:00,192.168.1.1,Tablet,India,2,36,Dashboard,0
1052,2025-01-20 00:00:00,2025-01-20 01:00:00,172.16.0.1,Desktop,India,0,97,Settings,0
1059,2025-01-20 01:00:00,2025-01-20 02:00:00,10.0.0.1,Desktop,India,4,89,Admin,0
1004,2025-01-20 02:00:00,2025-01-20 03:00:00,172.16.0.1,Mobile,USA,2,89,Dashboard,0
1067,2025-01-20 03:00:00,2025-01-20 04:00:00,10.0.0.1,Desktop,India,1,44,Files,0
1005,2025-01-20 04:00:00,2025-01-20 05:00:00,192.168.1.1,Tablet,USA,2,27,Admin,0
1095,2025-01-20 05:00:00,2025-01-20 06:00:00,192.168.1.1,Desktop,India,2,60,Admin,0
1093,2025-01-20 06:00:00,2025-01-20 07:00:00,192.168.1.1,Mobile,USA,1,10,Files,0
1046,2025-01-20 07:00:00,2025-01-20 08:00:00,172.16.0.1,Mobile,Germany,3,90,Admin,0
1098,2025-01-20 08:00:00,2025-01-20 09:00:00,10.0.0.1,Tablet,India,3,54,Settings,0
1054,2025-01-20 09:00:00,2025-01-20 10:00:00,192.168.1.1,Mobile,USA,0,106,Files,0
1039,2025-01-20 10:00:00,2025-01-20 11:00:00,192.168.1.1,Desktop,Germany,0,41,Admin,0
1051,2025-01-20 11:00:00,2025-01-20 12:00:00,10.0.0.1,Mobile,India,3,113,Files,0
1015,2025-01-20 12:00:00,2025-01-20 13:00:00,192.168.1.1,Tablet,India,4,68,Files,0
1012,2025-01-20 13:00:00,2025-01-20 14:00:00,10.0.0.1,Mobile,India,2,119,Files,0
1029,2025-01-20 14:00:00,2025-01-20 15:00:00,10.0.0.1,Mobile,USA,4,58,Dashboard,0
1018,2025-01-20 15:00:00,2025-01-20 16:00:00,10.0.0.1,Mobile,USA,2,76,Admin,0
1016,2025-01-20 16:00:00,2025-01-20 17:00:00,10.0.0.1,Tablet,Germany,3,109,Dashboard,0
1062,2025-01-20 17:00:00,2025-01-20 18:00:00,10.0.0.1,Mobile,USA,0,53,Admin,1
1018,2025-01-20 18:00:00,2025-01-20 19:00:00,172.16.0.1,Mobile,USA,0,103,Settings,0
1091,2025-01-20 19:00:00,2025-01-20 20:00:00,192.168.1.1,Desktop,India,4,119,Settings,1
1057,2025-01-20 20:00:00,2025-01-20 21:00:00,172.16.0.1,Tablet,India,0,15,Settings,0
1054,2025-01-20 21:00:00,2025-01-20 22:00:00,192.168.1.1,Mobile,India,3,92,Admin,0
1089,2025-01-20 22:00:00,2025-01-20 23:00:00,172.16.0.1,Tablet,India,4,53,Files,0
1089,2025-01-20 23:00:00,2025-01-21 00:00:00,10.0.0.1,Mobile,India,2,25,Files,0
1061,2025-01-21 00:00:00,2025-01-21 01:00:00,192.168.1.1,Mobile,India,0,119,Dashboard,0
1022,2025-01-21 01:00:00,2025-01-21 02:00:00,192.168.1.1,Mobile,India,1,70,Dashboard,0
1008,2025-01-21 02:00:00,2025-01-21 03:00:00,172.16.0.1,Desktop,Germany,0,67,Settings,0
1011,2025-01-21 03:00:00,2025-01-21 04:00:00,172.16.0.1,Desktop,Germany,2,108,Dashboard,0
1000,2025-01-21 04:00:00,2025-01-21 05:00:00,192.168.1.1,Desktop,Germany,4,87,Admin,0
1057,2025-01-21 05:00:00,2025-01-21 06:00:00,172.16.0.1,Tablet,Germany,2,107,Admin,0
1000,2025-01-21 06:00:00,2025-01-21 07:00:00,172.16.0.1,Tablet,India,1,32,Dashboard,0
1033,2025-01-21 07:00:00,2025-01-21 08:00:00,172.16.0.1,Desktop,Germany,3,21,Dashboard,1
1095,2025-01-21 08:00:00,2025-01-21 09:00:00,10.0.0.1,Tablet,India,0,10,Dashboard,0
1047,2025-01-21 09:00:00,2025-01-21 10:00:00,10.0.0.1,Mobile,Germany,4,23,Dashboard,0
1088,2025-01-21 10:00:00,2025-01-21 11:00:00,172.16.0.1,Mobile,USA,3,60,Settings,0
1000,2025-01-21 11:00:00,2025-01-21 12:00:00,172.16.0.1,Mobile,Germany,2,106,Settings,0
1015,2025-01-21 12:00:00,2025-01-21 13:00:00,10.0.0.1,Desktop,Germany,4,32,Dashboard,0
1060,2025-01-21 13:00:00,2025-01-21 14:00:00,10.0.0.1,Tablet,India,3,70,Admin,0
1063,2025-01-21 14:00:00,2025-01-21 15:00:00,192.168.1.1,Desktop,Germany,4,42,Settings,0
1062,2025-01-21 15:00:00,2025-01-21 16:00:00,192.168.1.1,Tablet,USA,1,41,Admin,0
1068,2025-01-21 16:00:00,2025-01-21 17:00:00,10.0.0.1,Mobile,India,1,119,Files,0
1021,2025-01-21 17:00:00,2025-01-21 18:00:00,172.16.0.1,Desktop,India,0,72,Admin,1
1092,2025-01-21 18:00:00,2025-01-21 19:00:00,172.16.0.1,Tablet,Germany,0,90,Dashboard,0
1066,2025-01-21 19:00:00,2025-01-21 20:00:00,172.16.0.1,Tablet,India,1,94,Files,0
1075,2025-01-21 20:00:00,2025-01-21 21:00:00,172.16.0.1,Mobile,India,4,53,Settings,0
1025,2025-01-21 21:00:00,2025-01-21 22:00:00,192.168.1.1,Desktop,India,1,47,Settings,0
1015,2025-01-21 22:00:00,2025-01-21 23:00:00,10.0.0.1,Desktop,India,0,40,Files,0
